latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,acq_datetime_utc,confidence_cat,confidence_num,date
33.79392,-117.47497,312.08,0.4,0.37,2025-07-08,934,N,VIIRS,n,2.0NRT,290.1,1.01,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.03743,-118.10735,299.02,0.41,0.37,2025-07-08,934,N,VIIRS,n,2.0NRT,288.93,0.56,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.03632,-117.55756,301.79,0.4,0.37,2025-07-08,934,N,VIIRS,n,2.0NRT,289.58,0.27,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.11607,-117.92467,301.54,0.41,0.37,2025-07-08,934,N,VIIRS,n,2.0NRT,290.5,0.64,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.15322,-118.19216,321.32,0.42,0.37,2025-07-08,934,N,VIIRS,n,2.0NRT,287.61,1.03,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.28972,-118.80304,295.7,0.44,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,285.64,0.67,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.29323,-118.80235,311.4,0.44,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,286.01,1.21,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.24463,-118.38155,302.41,0.42,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,287.16,0.37,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.14363,-117.42913,310.43,0.4,0.37,2025-07-08,934,N,VIIRS,n,2.0NRT,289.67,0.54,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.31929,-118.51267,303.59,0.43,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,286.76,0.61,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.33443,-118.51908,316.13,0.43,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,288.44,1.67,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.3347,-118.52229,318.96,0.43,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,288.04,1.11,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.40029,-119.00117,296.68,0.44,0.39,2025-07-08,934,N,VIIRS,n,2.0NRT,285.42,0.46,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.42952,-118.64381,318.19,0.43,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,287.6,1.0,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.43363,-118.64774,298.28,0.43,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,287.79,1.17,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.35272,-116.85231,307.83,0.39,0.36,2025-07-08,934,N,VIIRS,n,2.0NRT,293.09,1.45,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.56872,-118.15434,297.63,0.42,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,286.43,0.42,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
35.12307,-118.36893,297.11,0.43,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,286.99,0.75,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
36.69493,-120.5849,310.2,0.55,0.43,2025-07-08,934,N,VIIRS,n,2.0NRT,289.57,0.91,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
36.35878,-114.90792,317.0,0.38,0.36,2025-07-08,934,N,VIIRS,n,2.0NRT,298.49,2.76,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
36.42922,-114.90103,310.53,0.38,0.36,2025-07-08,934,N,VIIRS,n,2.0NRT,298.99,2.35,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.60837,-117.33646,320.56,0.4,0.37,2025-07-08,934,N,VIIRS,n,2.0NRT,295.32,2.13,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
34.82109,-118.75064,304.38,0.44,0.38,2025-07-08,934,N,VIIRS,n,2.0NRT,290.15,1.07,N,2025-07-08 09:34:00+00:00,nominal,,2025-07-08
33.41745,-117.51771,342.64,0.38,0.36,2025-07-08,2051,N,VIIRS,l,2.0NRT,313.85,2.78,D,2025-07-08 20:51:00+00:00,low,,2025-07-08
32.66247,-114.70397,350.12,0.41,0.37,2025-07-08,2051,N,VIIRS,n,2.0NRT,318.97,3.68,D,2025-07-08 20:51:00+00:00,nominal,,2025-07-08
36.35774,-114.91359,315.85,0.49,0.41,2025-07-09,913,N,VIIRS,n,2.0NRT,297.49,4.7,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
33.61406,-117.82147,299.79,0.43,0.46,2025-07-09,913,N,VIIRS,n,2.0NRT,287.15,0.4,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
33.7137,-117.71127,298.95,0.42,0.45,2025-07-09,913,N,VIIRS,n,2.0NRT,287.05,0.91,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
33.77891,-118.23839,303.98,0.45,0.47,2025-07-09,913,N,VIIRS,n,2.0NRT,292.3,1.4,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
33.79231,-117.47544,305.5,0.41,0.45,2025-07-09,913,N,VIIRS,n,2.0NRT,288.55,0.49,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
33.78213,-117.25656,298.64,0.4,0.44,2025-07-09,913,N,VIIRS,n,2.0NRT,288.31,0.49,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
33.87772,-116.99873,299.31,0.39,0.44,2025-07-09,913,N,VIIRS,n,2.0NRT,289.11,0.25,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.03576,-118.1075,300.35,0.45,0.47,2025-07-09,913,N,VIIRS,n,2.0NRT,288.06,0.55,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.04017,-117.82079,301.56,0.43,0.46,2025-07-09,913,N,VIIRS,n,2.0NRT,288.54,0.53,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.14079,-117.42776,305.8,0.41,0.45,2025-07-09,913,N,VIIRS,n,2.0NRT,290.69,0.66,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.28922,-118.80446,297.93,0.49,0.49,2025-07-09,913,N,VIIRS,n,2.0NRT,285.95,0.72,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.2937,-118.80366,302.88,0.49,0.49,2025-07-09,913,N,VIIRS,n,2.0NRT,285.8,0.72,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.31898,-118.5118,300.91,0.47,0.48,2025-07-09,913,N,VIIRS,n,2.0NRT,288.63,0.46,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.33318,-118.51979,306.19,0.47,0.48,2025-07-09,913,N,VIIRS,n,2.0NRT,287.48,0.96,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.43083,-118.64703,304.15,0.48,0.48,2025-07-09,913,N,VIIRS,n,2.0NRT,287.38,1.32,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.42829,-118.64682,302.37,0.48,0.48,2025-07-09,913,N,VIIRS,n,2.0NRT,287.07,0.58,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.60862,-117.33492,310.37,0.41,0.45,2025-07-09,913,N,VIIRS,n,2.0NRT,292.87,1.51,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.60912,-117.33961,302.93,0.41,0.45,2025-07-09,913,N,VIIRS,n,2.0NRT,292.71,1.22,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.62008,-117.10169,304.12,0.4,0.44,2025-07-09,913,N,VIIRS,n,2.0NRT,291.8,0.68,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.62413,-117.10077,302.29,0.4,0.44,2025-07-09,913,N,VIIRS,n,2.0NRT,292.03,0.68,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
34.82032,-118.74949,303.06,0.49,0.49,2025-07-09,913,N,VIIRS,n,2.0NRT,291.58,0.86,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
35.04624,-114.64309,329.65,0.47,0.39,2025-07-09,913,N,VIIRS,n,2.0NRT,296.93,2.8,N,2025-07-09 09:13:00+00:00,nominal,,2025-07-09
32.8576,-117.14695,303.03,0.38,0.43,2025-07-09,915,N,VIIRS,n,2.0NRT,286.43,0.42,N,2025-07-09 09:15:00+00:00,nominal,,2025-07-09
35.06091,-119.75162,346.4,0.42,0.45,2025-07-09,2034,N,VIIRS,l,2.0NRT,321.33,7.3,D,2025-07-09 20:34:00+00:00,low,,2025-07-09
33.94372,-117.24775,349.61,0.5,0.41,2025-07-09,2034,N,VIIRS,n,2.0NRT,317.64,11.85,D,2025-07-09 20:34:00+00:00,nominal,,2025-07-09
33.81509,-117.24379,343.31,0.5,0.41,2025-07-09,2034,N,VIIRS,l,2.0NRT,317.87,16.54,D,2025-07-09 20:34:00+00:00,low,,2025-07-09
36.35903,-114.90875,311.42,0.58,0.52,2025-07-10,856,N,VIIRS,n,2.0NRT,298.58,4.1,N,2025-07-10 08:56:00+00:00,nominal,,2025-07-10
34.3329,-118.52229,303.86,0.44,0.63,2025-07-10,856,N,VIIRS,n,2.0NRT,293.3,0.59,N,2025-07-10 08:56:00+00:00,nominal,,2025-07-10
34.29127,-118.80513,303.18,0.46,0.63,2025-07-10,856,N,VIIRS,n,2.0NRT,287.67,0.77,N,2025-07-10 08:56:00+00:00,nominal,,2025-07-10
33.85154,-118.33414,306.79,0.43,0.62,2025-07-10,856,N,VIIRS,n,2.0NRT,291.3,1.2,N,2025-07-10 08:56:00+00:00,nominal,,2025-07-10
33.77665,-118.23737,299.87,0.42,0.61,2025-07-10,856,N,VIIRS,n,2.0NRT,289.55,0.34,N,2025-07-10 08:56:00+00:00,nominal,,2025-07-10
32.85725,-117.14833,297.92,0.36,0.57,2025-07-10,856,N,VIIRS,n,2.0NRT,286.08,0.32,N,2025-07-10 08:56:00+00:00,nominal,,2025-07-10
34.6213,-117.10037,305.05,0.54,0.68,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.14,1.1,N,2025-07-10 10:36:00+00:00,nominal,,2025-07-10
34.62286,-117.10029,307.11,0.54,0.68,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.43,1.83,N,2025-07-10 10:36:00+00:00,nominal,,2025-07-10
34.42822,-118.64582,303.07,0.45,0.63,2025-07-10,1036,N,VIIRS,n,2.0NRT,289.47,0.4,N,2025-07-10 10:36:00+00:00,nominal,,2025-07-10
34.33215,-118.51939,305.7,0.46,0.63,2025-07-10,1036,N,VIIRS,n,2.0NRT,293.28,0.68,N,2025-07-10 10:36:00+00:00,nominal,,2025-07-10
34.29048,-118.80036,298.12,0.44,0.63,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.37,0.51,N,2025-07-10 10:36:00+00:00,nominal,,2025-07-10
34.2907,-118.80138,304.49,0.44,0.63,2025-07-10,1036,N,VIIRS,n,2.0NRT,287.75,0.71,N,2025-07-10 10:36:00+00:00,nominal,,2025-07-10
33.85323,-118.33271,304.74,0.48,0.65,2025-07-10,1036,N,VIIRS,n,2.0NRT,291.61,1.4,N,2025-07-10 10:36:00+00:00,nominal,,2025-07-10
32.52063,-114.61475,348.43,0.45,0.47,2025-07-10,2014,N,VIIRS,n,2.0NRT,312.86,10.09,D,2025-07-10 20:14:00+00:00,nominal,,2025-07-10
33.14034,-115.3959,348.14,0.48,0.48,2025-07-10,2014,N,VIIRS,l,2.0NRT,320.0,13.76,D,2025-07-10 20:14:00+00:00,low,,2025-07-10
33.28728,-115.51785,367.0,0.48,0.48,2025-07-10,2014,N,VIIRS,h,2.0NRT,318.67,21.36,D,2025-07-10 20:14:00+00:00,high,,2025-07-10
33.95561,-117.18982,352.71,0.58,0.52,2025-07-10,2017,N,VIIRS,n,2.0NRT,318.79,36.07,D,2025-07-10 20:17:00+00:00,nominal,,2025-07-10
33.96038,-117.19112,355.44,0.58,0.52,2025-07-10,2017,N,VIIRS,n,2.0NRT,324.41,36.07,D,2025-07-10 20:17:00+00:00,nominal,,2025-07-10
34.68122,-118.25992,367.0,0.32,0.54,2025-07-10,2017,N,VIIRS,l,2.0NRT,332.05,6.02,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
34.6804,-118.26331,367.0,0.32,0.54,2025-07-10,2017,N,VIIRS,l,2.0NRT,331.48,6.02,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
34.67958,-118.26669,367.0,0.32,0.54,2025-07-10,2017,N,VIIRS,l,2.0NRT,331.0,11.68,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
34.68528,-118.26505,367.0,0.32,0.54,2025-07-10,2017,N,VIIRS,h,2.0NRT,328.9,3.65,D,2025-07-10 20:17:00+00:00,high,,2025-07-10
34.6861,-118.26163,367.0,0.32,0.54,2025-07-10,2017,N,VIIRS,l,2.0NRT,330.67,3.65,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
34.68447,-118.26844,367.0,0.32,0.54,2025-07-10,2017,N,VIIRS,l,2.0NRT,327.08,6.12,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
34.69099,-118.26337,367.0,0.32,0.54,2025-07-10,2017,N,VIIRS,l,2.0NRT,330.88,3.65,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
34.69017,-118.26676,367.0,0.32,0.54,2025-07-10,2017,N,VIIRS,l,2.0NRT,329.7,3.65,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
34.68936,-118.27016,367.0,0.32,0.54,2025-07-10,2017,N,VIIRS,l,2.0NRT,330.92,6.12,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
36.21503,-119.88132,344.13,0.36,0.57,2025-07-10,2017,N,VIIRS,l,2.0NRT,318.19,4.44,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
36.22015,-119.88328,356.27,0.36,0.57,2025-07-10,2017,N,VIIRS,n,2.0NRT,316.63,4.44,D,2025-07-10 20:17:00+00:00,nominal,,2025-07-10
36.21914,-119.88715,344.1,0.36,0.57,2025-07-10,2017,N,VIIRS,l,2.0NRT,317.04,4.44,D,2025-07-10 20:17:00+00:00,low,,2025-07-10
35.13919,-119.96245,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,l,2.0NRT,328.98,8.6,D,2025-07-10 21:55:00+00:00,low,,2025-07-10
35.13897,-119.96785,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,l,2.0NRT,328.87,8.6,D,2025-07-10 21:55:00+00:00,low,,2025-07-10
35.13874,-119.9733,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,l,2.0NRT,326.88,16.95,D,2025-07-10 21:55:00+00:00,low,,2025-07-10
36.15123,-120.3595,348.75,0.5,0.65,2025-07-10,2155,N,VIIRS,n,2.0NRT,316.51,11.25,D,2025-07-10 21:55:00+00:00,nominal,,2025-07-10
35.12704,-119.95444,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,l,2.0NRT,328.06,19.4,D,2025-07-10 21:55:00+00:00,low,,2025-07-10
35.12682,-119.9601,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,l,2.0NRT,326.37,8.12,D,2025-07-10 21:55:00+00:00,low,,2025-07-10
35.12658,-119.96597,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,l,2.0NRT,325.48,8.12,D,2025-07-10 21:55:00+00:00,low,,2025-07-10
35.12634,-119.97179,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,l,2.0NRT,326.58,18.28,D,2025-07-10 21:55:00+00:00,low,,2025-07-10
35.13301,-119.96104,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,h,2.0NRT,325.36,8.12,D,2025-07-10 21:55:00+00:00,high,,2025-07-10
35.13277,-119.96685,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,h,2.0NRT,324.81,8.12,D,2025-07-10 21:55:00+00:00,high,,2025-07-10
35.13942,-119.95686,367.0,0.51,0.66,2025-07-10,2155,N,VIIRS,l,2.0NRT,325.89,14.7,D,2025-07-10 21:55:00+00:00,low,,2025-07-10
36.35762,-114.90975,307.76,0.53,0.67,2025-07-11,835,N,VIIRS,n,2.0NRT,296.85,3.12,N,2025-07-11 08:35:00+00:00,nominal,,2025-07-11
36.35569,-114.91101,313.22,0.35,0.57,2025-07-11,1015,N,VIIRS,n,2.0NRT,296.07,2.63,N,2025-07-11 10:15:00+00:00,nominal,,2025-07-11
33.79384,-117.4734,300.58,0.59,0.53,2025-07-11,1017,N,VIIRS,n,2.0NRT,290.46,0.67,N,2025-07-11 10:17:00+00:00,nominal,,2025-07-11
34.62106,-117.10233,310.01,0.59,0.53,2025-07-11,1017,N,VIIRS,n,2.0NRT,293.74,2.03,N,2025-07-11 10:17:00+00:00,nominal,,2025-07-11
34.43139,-118.64684,302.39,0.49,0.49,2025-07-11,1017,N,VIIRS,n,2.0NRT,288.94,1.25,N,2025-07-11 10:17:00+00:00,nominal,,2025-07-11
34.33387,-118.51804,308.31,0.51,0.49,2025-07-11,1017,N,VIIRS,n,2.0NRT,289.69,0.76,N,2025-07-11 10:17:00+00:00,nominal,,2025-07-11
34.31803,-118.51113,299.29,0.51,0.49,2025-07-11,1017,N,VIIRS,n,2.0NRT,288.71,0.4,N,2025-07-11 10:17:00+00:00,nominal,,2025-07-11
34.29286,-118.8029,310.05,0.49,0.48,2025-07-11,1017,N,VIIRS,n,2.0NRT,287.43,0.78,N,2025-07-11 10:17:00+00:00,nominal,,2025-07-11
34.15401,-118.19135,311.5,0.53,0.5,2025-07-11,1017,N,VIIRS,n,2.0NRT,289.36,0.65,N,2025-07-11 10:17:00+00:00,nominal,,2025-07-11
36.13281,-115.05303,346.56,0.53,0.67,2025-07-11,2138,N,VIIRS,l,2.0NRT,320.52,12.26,D,2025-07-11 21:38:00+00:00,low,,2025-07-11
36.35618,-114.91248,317.08,0.4,0.44,2025-07-12,958,N,VIIRS,n,2.0NRT,298.69,2.67,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
36.30651,-119.15016,331.38,0.41,0.37,2025-07-12,958,N,VIIRS,n,2.0NRT,297.3,3.42,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
36.30313,-119.15108,330.33,0.41,0.37,2025-07-12,958,N,VIIRS,n,2.0NRT,295.88,3.42,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
34.6216,-117.10015,318.6,0.51,0.41,2025-07-12,958,N,VIIRS,n,2.0NRT,295.92,1.79,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
34.60908,-117.33678,314.25,0.5,0.41,2025-07-12,958,N,VIIRS,n,2.0NRT,295.52,2.3,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
34.43089,-118.64577,298.22,0.44,0.39,2025-07-12,958,N,VIIRS,n,2.0NRT,287.83,0.73,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
34.14181,-117.42968,307.64,0.5,0.41,2025-07-12,958,N,VIIRS,n,2.0NRT,290.97,0.8,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
34.33415,-118.52226,302.15,0.45,0.39,2025-07-12,958,N,VIIRS,n,2.0NRT,289.28,0.85,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
34.33321,-118.51727,300.73,0.45,0.39,2025-07-12,958,N,VIIRS,n,2.0NRT,289.68,0.65,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
34.3208,-118.51034,301.49,0.45,0.39,2025-07-12,958,N,VIIRS,n,2.0NRT,288.92,0.47,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
34.31928,-118.51265,302.83,0.45,0.39,2025-07-12,958,N,VIIRS,n,2.0NRT,288.5,0.43,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
34.24251,-118.37946,301.6,0.46,0.39,2025-07-12,958,N,VIIRS,n,2.0NRT,290.21,0.35,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
33.79481,-117.47617,306.29,0.5,0.41,2025-07-12,958,N,VIIRS,n,2.0NRT,290.52,1.14,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
33.79457,-117.47764,303.08,0.5,0.41,2025-07-12,958,N,VIIRS,n,2.0NRT,290.6,1.4,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
33.53745,-116.80992,309.94,0.55,0.42,2025-07-12,958,N,VIIRS,n,2.0NRT,290.11,1.95,N,2025-07-12 09:58:00+00:00,nominal,,2025-07-12
33.26233,-115.51849,367.0,0.79,0.78,2025-07-12,1938,N,VIIRS,h,2.0NRT,313.04,41.35,D,2025-07-12 19:38:00+00:00,high,,2025-07-12
33.26196,-115.52313,367.0,0.79,0.78,2025-07-12,1938,N,VIIRS,h,2.0NRT,311.96,31.0,D,2025-07-12 19:38:00+00:00,high,,2025-07-12
33.26468,-115.51446,345.09,0.79,0.78,2025-07-12,1938,N,VIIRS,n,2.0NRT,309.9,27.52,D,2025-07-12 19:38:00+00:00,nominal,,2025-07-12
35.57501,-115.48361,342.27,0.68,0.74,2025-07-12,1938,N,VIIRS,n,2.0NRT,311.98,12.24,D,2025-07-12 19:38:00+00:00,nominal,,2025-07-12
36.22998,-120.1908,352.54,0.48,0.4,2025-07-12,2118,N,VIIRS,l,2.0NRT,322.64,18.23,D,2025-07-12 21:18:00+00:00,low,,2025-07-12
33.79323,-117.47659,306.74,0.38,0.36,2025-07-13,939,N,VIIRS,n,2.0NRT,290.1,0.7,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.29126,-118.80382,302.14,0.4,0.37,2025-07-13,939,N,VIIRS,n,2.0NRT,288.65,0.65,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.24287,-118.37981,304.98,0.39,0.36,2025-07-13,939,N,VIIRS,n,2.0NRT,290.86,0.49,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.14197,-117.42842,304.75,0.38,0.36,2025-07-13,939,N,VIIRS,n,2.0NRT,291.6,0.59,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.31948,-118.51246,303.04,0.39,0.36,2025-07-13,939,N,VIIRS,n,2.0NRT,288.85,0.49,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.33405,-118.51806,313.4,0.39,0.36,2025-07-13,939,N,VIIRS,n,2.0NRT,290.54,1.16,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.43147,-118.64267,311.04,0.39,0.37,2025-07-13,939,N,VIIRS,n,2.0NRT,289.88,0.53,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.35276,-116.85233,304.55,0.38,0.36,2025-07-13,939,N,VIIRS,n,2.0NRT,294.2,1.5,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.56834,-118.15183,304.86,0.39,0.36,2025-07-13,939,N,VIIRS,n,2.0NRT,293.81,0.34,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.60947,-117.33723,311.03,0.38,0.36,2025-07-13,939,N,VIIRS,n,2.0NRT,296.37,1.33,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
34.62353,-117.10155,321.12,0.38,0.36,2025-07-13,939,N,VIIRS,n,2.0NRT,296.56,1.35,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
35.25155,-118.90641,336.38,0.4,0.37,2025-07-13,939,N,VIIRS,n,2.0NRT,296.47,10.93,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
35.25493,-118.9057,332.94,0.4,0.37,2025-07-13,939,N,VIIRS,n,2.0NRT,297.63,10.93,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
36.17161,-119.42211,319.02,0.42,0.38,2025-07-13,939,N,VIIRS,n,2.0NRT,296.79,7.29,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
36.17224,-119.4268,323.76,0.42,0.38,2025-07-13,939,N,VIIRS,n,2.0NRT,293.35,7.29,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
36.35691,-114.91278,320.8,0.4,0.37,2025-07-13,939,N,VIIRS,n,2.0NRT,299.36,4.01,N,2025-07-13 09:39:00+00:00,nominal,,2025-07-13
36.97046,-119.22718,341.83,0.39,0.36,2025-07-13,2059,N,VIIRS,n,2.0NRT,310.88,76.96,D,2025-07-13 20:59:00+00:00,nominal,,2025-07-13
36.96715,-119.22642,367.0,0.39,0.36,2025-07-13,2059,N,VIIRS,h,2.0NRT,353.21,76.96,D,2025-07-13 20:59:00+00:00,high,,2025-07-13
36.96778,-119.22214,367.0,0.39,0.36,2025-07-13,2059,N,VIIRS,h,2.0NRT,348.3,182.65,D,2025-07-13 20:59:00+00:00,high,,2025-07-13
36.96385,-119.22564,348.3,0.39,0.36,2025-07-13,2059,N,VIIRS,n,2.0NRT,317.23,16.02,D,2025-07-13 20:59:00+00:00,nominal,,2025-07-13
36.75331,-120.36481,351.57,0.39,0.36,2025-07-13,2059,N,VIIRS,l,2.0NRT,327.1,13.75,D,2025-07-13 20:59:00+00:00,low,,2025-07-13
36.75002,-120.364,349.92,0.39,0.36,2025-07-13,2059,N,VIIRS,l,2.0NRT,324.66,8.88,D,2025-07-13 20:59:00+00:00,low,,2025-07-13
34.6078,-117.33908,321.14,0.52,0.41,2025-07-14,920,N,VIIRS,n,2.0NRT,297.23,2.87,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
34.62125,-117.10072,311.19,0.5,0.41,2025-07-14,920,N,VIIRS,n,2.0NRT,297.57,1.89,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.97166,-119.21638,325.57,0.46,0.47,2025-07-14,920,N,VIIRS,n,2.0NRT,296.62,2.9,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.97119,-119.21111,333.98,0.45,0.47,2025-07-14,920,N,VIIRS,n,2.0NRT,296.35,3.91,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.97216,-119.22189,305.95,0.46,0.47,2025-07-14,920,N,VIIRS,n,2.0NRT,295.53,2.9,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.96688,-119.21225,335.73,0.45,0.47,2025-07-14,920,N,VIIRS,n,2.0NRT,295.57,4.5,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.96737,-119.21759,315.68,0.46,0.47,2025-07-14,920,N,VIIRS,n,2.0NRT,295.71,3.25,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.96306,-119.2187,312.52,0.46,0.47,2025-07-14,920,N,VIIRS,n,2.0NRT,294.95,3.25,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.96652,-119.21327,333.7,0.45,0.47,2025-07-14,920,N,VIIRS,n,2.0NRT,295.32,2.31,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.96704,-119.21861,307.63,0.45,0.47,2025-07-14,920,N,VIIRS,n,2.0NRT,295.85,2.31,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.96274,-119.2197,312.89,0.45,0.47,2025-07-14,920,N,VIIRS,n,2.0NRT,295.0,2.31,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
36.64667,-120.31556,319.22,0.52,0.5,2025-07-14,920,N,VIIRS,n,2.0NRT,293.99,1.81,N,2025-07-14 09:20:00+00:00,nominal,,2025-07-14
34.14254,-117.4259,304.72,0.52,0.41,2025-07-14,922,N,VIIRS,n,2.0NRT,292.34,0.22,N,2025-07-14 09:22:00+00:00,nominal,,2025-07-14
34.29009,-118.80254,298.58,0.4,0.44,2025-07-14,922,N,VIIRS,n,2.0NRT,288.36,0.45,N,2025-07-14 09:22:00+00:00,nominal,,2025-07-14
